time,open,high,low,close,Resistance,Support,Break,Break,Break,Break,Point of Control,Value Area Low,Value Area High,MA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,MA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,SIGNAL,MACD,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Plot
1653609600,29355.59990839191,29360.34,28253.57,28846.694999999996,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,45379.88125,34914.77916666667,2109.94198208,2350.550072918293,32683.342000000062,33349.78345000009,NaN,NaN,NaN,-5868.7007189091155,-6197.40092282974,28.577486063073493,29.370914544530134,NaN,NaN,-1594.0429422464222,0
1653696000,29101.147454195954,29231.9,28498.73,28836.8825,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,45379.88125,34914.77916666667,721.5469467,2354.1504339436897,32325.60441666673,33010.49006666676,NaN,NaN,NaN,-5950.804622749501,-6234.62264602946,28.538501289963676,29.154207095864308,NaN,NaN,-1154.8749341466082,0
1653782400,28969.014977097977,29561.04,28814.46,29208.815000000002,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,45379.88125,34914.77916666667,909.19180016,2343.9965116403564,31995.526750000066,32672.982600000094,NaN,NaN,NaN,-6018.046525483395,-6237.558841283997,32.30794967513539,29.064257532650274,NaN,NaN,-733.9000352784742,0
1653868800,29088.91498854899,32195.68,29088.91498854899,30664.434999999998,48234,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,45379.88125,33963.40625,3257.5487365,2352.974462257658,31745.812833333395,32352.31798333343,NaN,NaN,NaN,-6063.84606757063,-6147.567662517675,44.619926208880386,29.27146929072521,NaN,NaN,-132.92912897260976,0
1653955200,29876.674994274494,32375.81,29876.674994274494,31749.239999999998,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,45379.88125,33963.40625,1621.75090195,2351.4731952555944,31535.793166666735,32057.215833333426,NaN,NaN,NaN,-6085.490012042652,-5994.814402274391,51.67427368568136,29.73983461727606,NaN,NaN,585.7648532459189,0
1654041600,30812.957497137246,31962.79,29309.84,30709.2725,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,46331.254166666666,33963.40625,2630.79633778,2367.3978479574994,31274.39900000007,31775.42723333343,NaN,NaN,NaN,-6088.399326146054,-5906.8761391566695,45.66845264245935,30.11741582766032,NaN,NaN,793.6844235915323,0
1654128000,30761.11499856862,30761.11499856862,29568.13,30121.5225,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,46331.254166666666,33963.40625,1226.29074296,2365.0696794749597,31008.502000000073,31512.0067500001,NaN,NaN,NaN,-6080.258886592503,-5851.885157540397,42.65136131015917,30.186951027039797,NaN,NaN,922.4361234014341,0
1654214400,30441.31874928431,30670.07,29232.99,30002.555,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,46331.254166666666,33963.40625,1151.14514737,2352.3383400908324,30715.78525000007,31256.0584500001,NaN,NaN,NaN,-6062.07848625387,-5800.011209349068,42.04585904626495,30.308463036976836,NaN,NaN,983.5343258899047,0
1654300800,30221.936874642153,30221.936874642153,29444.21,29733.6825,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,46331.254166666666,33963.40625,472.40386055,2348.3398497809912,30443.250250000074,30995.545933333437,NaN,NaN,NaN,-6034.086694498499,-5759.599301222643,40.64157132615772,30.518675351860324,NaN,NaN,1054.2605819498067,0
1654387200,29977.809687321074,30153.18,29514.96,29847.795000000002,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,46331.254166666666,33963.40625,563.06294053,2340.3943610211504,30234.18908333341,30735.225116666767,NaN,NaN,NaN,-5998.593495929076,-5707.743259366864,41.53406933008252,30.767757161090483,NaN,NaN,1115.0372549739918,0
1654473600,29912.802343660536,31737.31,29868.16,30715.535000000003,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,39195.957291666666,46331.254166666666,33963.40625,2494.10424691,2356.227102380833,30071.50316666674,30494.6459500001,NaN,NaN,NaN,-5949.149371556325,-5602.56354554859,47.943781857386206,31.071747995165275,NaN,NaN,1282.8711137124628,0
1654560000,30314.16867183027,31536.11,29184.25,30796.82,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29682.228124999998,40623.01666666666,27303.795833333334,3673.2627699,2396.626223888452,29942.249916666744,30281.395533333434,NaN,NaN,NaN,-5885.223838185325,-5494.220055748738,48.5132074706634,31.457024716169425,NaN,NaN,1382.6147188795053,0
1654646400,30555.494335915137,31310.53,29831.85,30609.065,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29682.228124999998,40623.01666666666,27303.795833333334,1909.67240307,2378.1518668394046,29892.780833333407,30116.7946500001,NaN,NaN,NaN,-5809.216950278912,-5398.546879058926,47.22812536411188,31.637592711128505,NaN,NaN,1396.7093311894055,0
1654732800,30582.27966795757,30672.56,29920.56,30218.115,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29682.228124999998,40623.01666666666,27303.795833333334,953.92926451,2371.3599444849597,29871.322333333414,30002.40906666677,NaN,NaN,NaN,-5726.356167611383,-5326.0902319411725,44.580075973263526,31.87170526576897,NaN,NaN,1317.5011176064481,0
1654819200,30400.197333978787,30400.197333978787,28832.83,29575.2075,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29682.228124999998,40623.01666666666,27303.795833333334,2545.34126907,2388.686874771785,29857.927666666743,29927.156783333434,NaN,NaN,NaN,-5648.317499669354,-5289.142315155354,40.55324885542194,32.194497743042746,NaN,NaN,1049.8616415234908,0
1654905600,29987.702416989392,29987.702416989392,28085.75,28736.4925,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29682.228124999998,40623.01666666666,27303.795833333334,1589.19120186,2405.5760439443243,29870.911333333406,29887.03841666677,NaN,NaN,NaN,-5584.749249641025,-5295.563651962773,35.98645088994722,32.43540163824285,NaN,NaN,668.1993315119614,0
1654992000,29362.097458494696,29362.097458494696,26500,27501.385000000002,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29682.228124999998,40623.01666666666,27303.795833333334,2588.83347441,2432.976367273531,29805.68691666674,29859.725816666767,NaN,NaN,NaN,-5535.3839645643575,-5363.858003313333,30.533434147231915,32.59866433231118,NaN,NaN,127.65889382186037,0
1655078400,28431.74122924735,28431.74122924735,21910.26,24436.237500000003,32375.81,25401.05,1,0,0,0,NaN,NaN,NaN,NaN,NaN,30136.42875,40556.24249999999,23007.082499999997,12621.88318574,2596.99865257369,29635.92741666674,29808.35513333343,NaN,NaN,NaN,-5511.809387426485,-5592.5648090237955,21.73235527574559,32.67386831892854,NaN,NaN,-763.8477340468114,0
1655164800,26433.989364623674,26433.989364623674,20816.35,22152.515000000003,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29384.365625,40237.18541666667,21958.752083333333,8577.87231432,2699.632807188452,29356.108083333405,29705.31228333343,NaN,NaN,NaN,-5522.847303333077,-5921.428284321573,17.65022285223722,32.69019910303258,NaN,NaN,-1876.6495703665532,0
1655251200,24293.252182311837,24293.252182311837,20079.72,21867.205,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,30051.027500000004,41195.43,27118.29,13481.56976707,2888.8087640076583,29072.99000000007,29548.324750000098,NaN,NaN,NaN,-5565.2710834960635,-6226.260883015497,17.21516224726909,32.73104266350555,NaN,NaN,-2923.9403967803023,0
1655337600,23080.22859115592,23080.22859115592,20200,21525.9275,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,30051.027500000004,41195.43,27118.29,4889.1343038,2947.850676479881,28786.963833333408,29331.535250000095,NaN,NaN,NaN,-5638.3928766022755,-6512.08298353518,16.685363904417144,32.815647110969934,NaN,NaN,-3936.510984312483,0
1655424000,22303.07804557796,22303.07804557796,20220.16,20593.395,32375.81,25401.05,0,0,0,0,NaN,NaN,NaN,NaN,NaN,30051.027500000004,41195.43,27118.29,3615.09731757,2993.290325361468,28486.823750000076,29067.76261666677,NaN,NaN,NaN,-5748.527298053961,-6814.042181517139,15.299800961537358,32.645029965404106,NaN,NaN,-4989.022151511021,0
1655510400,21448.236522788982,21448.236522788982,17592.78,19433.9425,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,7958.38532206,3113.808723365119,28150.179500000075,28770.613033333433,NaN,NaN,NaN,-5898.425853165327,-7143.104161973759,13.768847989929213,32.41722965298625,NaN,NaN,-5933.289415239168,0
1655596800,20441.089511394493,20783.48,17930.7,19554.784999999996,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,5100.88311828,3187.0766503441664,27811.475583333406,28461.68653333343,NaN,NaN,NaN,-6082.472100442602,-7423.055599108953,14.726573830177628,32.02766560253164,NaN,NaN,-6528.57281071426,0
1655683200,19997.937255697245,21036.89,19616.1,20441.407499999998,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,5112.85052521,3229.8031371595634,27516.743666666738,28150.437266666762,NaN,NaN,NaN,-6290.500559606881,-7614.4032827482515,21.606165399604848,31.847950524153163,NaN,NaN,-6671.976800892831,0
1655769600,20219.67237784862,21708.76,20219.67237784862,20827.14,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,3543.16812013,3262.9151579173413,27216.551583333403,27836.354816666764,NaN,NaN,NaN,-6514.5696556774665,-7753.902371931788,24.4614522240593,31.76855379464937,NaN,NaN,-6753.322721428546,0
1655856000,20523.40618892431,20863.44,19743.99,20320.28,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,4210.55338322,3308.1693188040076,26903.780000000068,27519.74606666676,NaN,NaN,NaN,-6751.087716504545,-7897.26232106064,23.262476864646658,31.692485958659635,NaN,NaN,-6869.542428571403,0
1655942400,20421.843094462154,21204.14,19869.63,20536.107500000002,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,2677.9122849,3316.332436935595,26612.011166666736,27212.112400000093,NaN,NaN,NaN,-6990.974852253708,-8002.616496554128,24.949363302099172,31.66945039793887,NaN,NaN,-6845.516949107117,0
1656028800,20478.975297231078,21538.4,20478.975297231078,21142.585,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,2444.77217091,3321.217628200833,26328.096000000074,26915.43648333343,NaN,NaN,NaN,-7214.478804391109,-8051.108282535206,29.630538480210518,31.73865071598392,NaN,NaN,-6632.867038392833,0
1656115200,20810.780148615537,21586.67,20810.780148615537,21298.2825,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,1196.68247668,3333.891247071468,26066.77750000007,26625.44325000009,NaN,NaN,NaN,-7410.1513482071405,-8073.826266297925,30.823457582681513,31.878891052743302,NaN,NaN,-6293.237449999975,0
1656201600,21054.53132430777,21868,20968.85,21338.052499999998,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,1437.60709463,3346.1754204397216,25816.48941666674,26345.430816666765,NaN,NaN,NaN,-7578.655946311922,-8079.811462168083,31.14454534295585,31.8990324238713,NaN,NaN,-5765.877960714262,0
1656288000,21196.291912153883,21516.85,20491.28,20934.26,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,1648.58803237,3337.1046903549595,25553.06866666674,26075.288550000096,NaN,NaN,NaN,-7722.646995243197,-8095.98452177921,29.640246732053242,31.889465073015682,NaN,NaN,-5202.358855357119,0
1656374400,21065.27595607694,21178.73,20176,20584.585,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,2048.7055194,3323.4134071909916,25265.594333333407,25806.005183333433,NaN,NaN,NaN,-7841.212220164513,-8118.259655651611,28.362661002495273,31.88617572047713,NaN,NaN,-4597.153323214263,0
1656460800,20824.93047803847,20824.93047803847,19827,20143.2625,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,41850.4125,25253.085,1605.44356204,3320.8171255301977,24914.888583333406,25523.363700000096,NaN,NaN,NaN,-7932.8624791431275,-8151.257010738518,26.793000400452442,31.74414584027699,NaN,NaN,-4006.837617291846,0
1656547200,20484.096489019234,20484.096489019234,18595.6,19687.387499999997,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,4907.85086025,3369.4812330828963,24512.826833333405,25212.573566666764,NaN,NaN,NaN,-8003.015315970059,-8194.736804205211,25.239154400949886,31.61683325512587,NaN,NaN,-3457.1770345664327,0
1656633600,20085.741994509615,20895.08,18944.69,19759.9625,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,4426.73855864,3414.3358266040077,24147.849833333406,24878.845650000098,NaN,NaN,NaN,-8057.837673492944,-8217.449215499972,25.97517499195355,31.54248151023673,NaN,NaN,-2868.258256743086,0
1656720000,19922.852247254807,19922.852247254807,18960,19219.185,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,1478.97411836,3426.2516122935313,23784.438583333405,24525.11963333343,NaN,NaN,NaN,-8103.516740466023,-8256.37210863567,24.07335814974404,31.414905991944735,NaN,NaN,-2360.4313434243413,0
1656806400,19571.018623627402,19616.43,18763.96,19226.9025,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,1438.93649433,3429.2816726746423,23425.25016666674,24157.050800000095,NaN,NaN,NaN,-8138.18128324896,-8278.572291672946,24.15869933836146,31.182070268036913,NaN,NaN,-1905.7957534293337,0
1656892800,19398.9605618137,20319.88,19032.44,19714.6825,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,2016.0820069,3438.5194696265467,23091.283500000074,23792.32978333343,NaN,NaN,NaN,-8161.4149003545435,-8258.18628471555,29.54866221761617,30.751462725429363,NaN,NaN,-1458.8111402747654,0
1656979200,19556.821530906847,20720,19281.82,20094.8675,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,2882.42565043,3465.8924409584515,22766.185916666742,23443.001600000098,NaN,NaN,NaN,-8175.445544474738,-8205.445367857348,33.51473843097152,30.23261886100908,NaN,NaN,-936.8255856296964,0
1657065600,19825.844515453424,20648.76,19750.16,20277.755,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,2093.38193195,3462.6560885389276,22418.259916666742,23097.083616666765,NaN,NaN,NaN,-8180.986790606723,-8134.779973749763,35.398762207488275,29.939199134295624,NaN,NaN,-432.2826026500952,0
1657152000,20051.799757726712,21847.25,20051.799757726712,21068.670000000002,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,3423.68489508,3457.6871165700386,22093.98825000008,22758.9935500001,NaN,NaN,NaN,-8174.937838350228,-8013.272987346634,42.93050528893877,29.947174676546467,NaN,NaN,78.94001832268805,0
1657238400,20560.234878863357,22401,20560.234878863357,21692.515,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,3353.28753796,3469.7308341457524,21796.769916666744,22433.297500000102,NaN,NaN,NaN,-8153.074965987727,-7855.49292579171,48.0730604060057,30.119380429681918,NaN,NaN,517.149050009758,0
1657324800,21126.374939431676,21955.18,21126.374939431676,21611.894999999997,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,865.38701575,3464.032263085752,21509.895916666745,22117.019983333437,NaN,NaN,NaN,-8115.53983372401,-7705.373200750713,47.477652030631674,30.314697021238324,NaN,NaN,822.023135268254,0
1657411200,21369.134969715837,21593.73,20629.99,21165.445,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,1398.91806277,3443.850013031943,21229.570500000078,21809.696900000105,NaN,NaN,NaN,-8063.908270180134,-7583.3098117558875,44.212013025338365,30.391209698245632,NaN,NaN,1060.0360883838948,0
1657497600,21267.289984857918,21267.289984857918,19869,20382.15,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,1381.03847332,3344.6423433755936,20951.092416666743,21516.2634000001,NaN,NaN,NaN,-8001.301163496251,-7506.058630682492,39.126993445174655,30.139301457896728,NaN,NaN,1140.5329191781084,0
1657584000,20824.71999242896,20824.71999242896,19237.42,19635.8375,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,1740.57550739,3254.7661426336886,20688.907500000078,21235.247250000102,NaN,NaN,NaN,-7933.111111516614,-7467.358643723957,34.996882276154494,29.75312073805362,NaN,NaN,997.2711615794642,0
1657670400,20230.27874621448,20367.88,18905.55,19710.9225,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,29721.59625,43127.13,25253.085,3196.87594812,3128.019752578768,20531.397000000077,20982.172666666767,NaN,NaN,NaN,-7856.775422516872,-7416.6795296385135,35.73190011042472,29.424657159376842,NaN,NaN,861.5580254093929,0
1657756800,19970.60062310724,20880,19608.47,20322.735,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,39296.97749999999,17592.78,2574.89805317,2905.719472118133,20470.404333333416,20774.2743500001,NaN,NaN,NaN,-7770.04889197308,-7324.58045569123,41.53317013394666,29.33760270682493,NaN,NaN,875.0201026321774,0
1657843200,20146.66781155362,21186.35,20146.66781155362,20739.9025,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,39296.97749999999,17592.78,1581.8301293,2835.4265456114667,20432.827583333416,20614.925766666765,NaN,NaN,NaN,-7674.419529875891,-7206.263301646482,45.16764228181976,29.469442519007725,NaN,NaN,957.812336997818,0
1657929600,20443.285155776808,21577,20443.285155776808,21017.2175,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,39296.97749999999,17592.78,1740.63926769,2816.849515526705,20415.870583333417,20507.881400000104,NaN,NaN,NaN,-7571.4147536144965,-7072.392828982007,47.50382618565483,29.79851038459937,NaN,NaN,1077.4850990420314,0
1658016000,20730.251327888403,21664.52,20730.251327888403,21103.947500000002,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,39296.97749999999,17592.78,1497.20354125,2807.518360612578,20432.88900000008,20456.677700000102,NaN,NaN,NaN,-7462.392945246192,-6935.540081698411,48.24648716996907,30.304597613820437,NaN,NaN,1154.3921378719583,0
1658102400,20917.099413944205,22760.04,20757.29,21684.7825,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,39296.97749999999,17592.78,4288.35687434,2826.178084172102,20507.91700000008,20451.981700000102,NaN,NaN,NaN,-7349.183911523805,-6767.973616400384,53.03805007636711,31.199046036695336,NaN,NaN,1272.8132954518856,0
1658188800,21300.940956972103,23800,21300.940956972103,22805.775,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,4682.89577709,2866.4759681054347,20616.283333333417,20481.157500000103,NaN,NaN,NaN,-7229.777126317294,-6542.018288520067,60.61658629438146,32.4266564207566,NaN,NaN,1470.2576348609145,0
1658275200,22053.357978486052,24280.3,22053.357978486052,23443.704999999998,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,4052.68459237,2894.0081767154347,20716.359916666748,20537.863966666773,NaN,NaN,NaN,-7101.213204981165,-6291.170066053306,64.1610422440014,33.7679672778061,NaN,NaN,1658.6002835018965,0
1658361600,22748.531489243025,23430.33,22340.34,23037.7525,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,2268.35939016,2890.0650742535304,20790.04700000008,20612.699250000103,NaN,NaN,NaN,-6964.349459427602,-6077.8086106667,60.43367561779945,35.01791904104559,NaN,NaN,1725.2469260445703,0
1658448000,22893.14199462151,23760.87,22512.42,23030.41,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,2025.58385843,2885.1192118406734,20880.38466666675,20702.198383333434,NaN,NaN,NaN,-6816.15513587977,-5875.921071656325,60.36536755486971,36.30550665799794,NaN,NaN,1699.7431316095178,0
1658534400,22961.775997310753,23005.68,21944.47,22528.7575,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1010.85783614,2893.3800126601973,20946.806333333418,20789.976250000105,NaN,NaN,NaN,-6656.664182953615,-5712.958161536266,55.730576053829125,37.50441317410937,NaN,NaN,1559.953091899888,0
1658620800,22745.266748655376,23006.77,22272.23,22585.8775,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,681.19673676,2883.2578310255944,20994.916083333417,20865.702800000105,NaN,NaN,NaN,-6487.28829083536,-5553.54471633771,56.14347753973848,38.68775328009682,NaN,NaN,1480.8312152672552,0
1658707200,22665.572124327686,22673.68,21250,21954.927499999998,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,2128.78016831,2882.7836992213083,21016.80425000008,20925.791666666773,NaN,NaN,NaN,-6315.679972750492,-5436.888956757695,50.5363797356866,39.5143308325563,NaN,NaN,1319.365408119549,0
1658793600,22310.249812163842,22310.249812163842,20700.13,21154.565,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1966.10459098,2890.3330870032128,21010.68800000008,20969.919866666773,NaN,NaN,NaN,-6148.635581167473,-5368.774994233267,44.469350604001185,40.08598507198321,NaN,NaN,1036.7957473214497,0
1658880000,21732.40740608192,23112.9,21047.7,22098.945,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,2976.19207458,2912.759804763213,21049.510833333414,21003.745100000106,NaN,NaN,NaN,-5982.511115717594,-5245.023709033354,51.81937990662814,40.90189658746839,NaN,NaN,1021.9565312500212,0
1658966400,21915.67620304096,24198.95,21915.67620304096,23406.07,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,3465.30653365,2922.7645874621016,21143.56033333341,21043.095900000102,NaN,NaN,NaN,-5811.1347433195615,-5050.399985320051,59.7587004855696,41.896449078424695,NaN,NaN,1284.7868294643079,0
1659052800,22660.87310152048,24445,22660.87310152048,23881.43,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,2536.49166787,2929.5352173952765,21268.165916666745,21097.74586666677,NaN,NaN,NaN,-5635.815214042366,-4839.458794351245,62.19826803887436,42.82695563724366,NaN,NaN,1582.7293133928788,0
1659139200,23271.151550760238,24676,23271.151550760238,23905.43,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1739.57494563,2945.694391981467,21408.767333333413,21176.138483333438,NaN,NaN,NaN,-5462.891467708273,-4639.8570788450415,62.32246091111918,43.726927160913306,NaN,NaN,1800.4165839285931,0
1659225600,23588.29077538012,24190.09,23241,23601.5375,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1624.15172546,2957.0429622243237,21536.819833333415,21281.364850000107,NaN,NaN,NaN,-5297.289545193317,-4469.548918388791,59.650132616390614,44.541372511582864,NaN,NaN,1849.515858035736,0
1659312000,23594.91413769006,23594.91413769006,22861,23235.7,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1310.17180502,2926.132217280197,21670.703666666748,21405.603416666774,NaN,NaN,NaN,-5138.356334924003,-4329.543297704247,56.50879794810814,45.309045403470144,NaN,NaN,1715.5135535714517,0
1659398400,23415.30706884503,23468.33,22665.98,23106.875,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1441.67175813,2923.273818171943,21800.036083333413,21536.898566666772,NaN,NaN,NaN,-4986.329892622008,-4203.630206334372,55.40235847624967,46.08160818843456,NaN,NaN,1489.3237892857358,0
1659484800,23261.091034422516,23642.14,22686.12,23040.3025,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1306.29502305,2902.249987779404,21910.890083333412,21665.443400000106,NaN,NaN,NaN,-4838.524957314927,-4087.1038731583794,54.80516850278697,46.88195584850126,NaN,NaN,1253.895594463605,0
1659571200,23150.69676721126,23228.77,22400,22768.595,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1538.15129545,2907.200155279245,22000.014333333413,21783.692800000106,NaN,NaN,NaN,-4696.472318932745,-3990.9656941337053,52.32606982109995,47.655867717648405,NaN,NaN,978.3055910223736,0
1659657600,22959.64588360563,23478,22587.94,23005.620000000003,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,2070.35989801,2921.790865606864,22090.943166666744,21894.517466666774,NaN,NaN,NaN,-4555.333483033356,-3884.361761864413,54.269442123052066,48.464275349965504,NaN,NaN,756.3115739414117,0
1659744000,22982.632941802818,23354.54,22919.76,23139.3525,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,672.14529689,2924.9613645963877,22159.965916666744,21992.369916666772,NaN,NaN,NaN,-4410.385847039452,-3774.350998300324,55.37474985388513,49.35860082722668,NaN,NaN,562.4701595390181,0
1659830400,23060.99272090141,23411.55,22855.14,23100.0775,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,691.3833738,2926.9981968705147,22206.884666666745,22073.73963333344,NaN,NaN,NaN,-4267.320754378426,-3671.307689762063,54.95465716368843,50.238485336521734,NaN,NaN,405.63355406519895,0
1659916800,23080.535110450706,24246.06,23080.535110450706,23603.775,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1845.04091771,2916.6956043435302,22273.280666666746,22146.217750000105,NaN,NaN,NaN,-4130.348964411617,-3543.710295685156,59.22680592264494,51.086432299522556,NaN,NaN,430.28144591280693,0
1660003200,23342.155055225354,23927.44,22880.22,23445.9325,32375.81,17592.78,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20784.57375,38020.259999999995,17592.78,1206.11380091,2877.5345095976577,22349.296916666746,22216.074266666772,NaN,NaN,NaN,-4002.3871340437354,-3431.8786603045482,57.38996613733162,51.768581662561424,NaN,NaN,480.4312618675576,0
